42.5966 9.00023 2.15971 3.0794 3.08357 0 0 
73.6301 8.97997 1.78085 3.07091 3.10057 -4.63e-08 0 
49.3726 18.5836 1.49186 3.03873 3.15158 0.0680912 0 
41.9154 4.52067 2.54196 3.0936 3.0598 0 0 
42.9515 9.78714 2.71788 3.06066 3.13126 0 0 
59.2983 19.4431 0.928226 3.05897 3.13418 0.201707 0 
55.011 38.8671 1.19203 3.10858 3.10532 0.0422419 0 
53.1996 9.98144 1.53909 3.05771 3.09745 0 0 
46.4371 7.34674 0.952912 3.07654 3.15219 0.0617441 0 
81.5787 8.01051 0.830651 3.15812 3.08002 0.369022 0 
40.5604 7.71122 2.73997 3.11723 3.06478 0 0 
41.2106 6.60236 1.18003 3.04108 3.10456 0 0 
49.8577 13.2641 2.85851 3.07178 3.11416 0 0 
47.922 17.7441 2.86626 3.03417 3.0357 0 0 
42.0166 18.0683 2.97059 3.13139 3.01885 0 0 
52.4192 9.38032 2.83636 3.14354 3.02657 0 0 
43.0792 15.2705 1.58322 3.10301 3.10249 0 0 
52.2374 9.74814 2.55813 3.07106 3.10707 0 0 
40.849 28.0935 2.22184 3.08359 3.10501 0 0 
53.636 5.23799 2.7994 3.09074 3.06731 0 0 
46.4605 9.85293 2.56704 3.08403 3.09639 0 0 
70.2546 11.4746 2.72922 3.09573 3.162 0 0 
50.7136 1.06654 1.63335 3.05492 3.13482 0 0 
41.3974 4.08673 2.62012 3.0891 3.05546 0 0 
56.9778 5.69516 2.04287 3.09108 3.04005 0 0 
49.2535 6.48179 2.5272 3.06366 3.04919 0 0 
58.3661 6.7506 2.6344 3.13892 3.04512 0 0 
66.3644 35.1658 1.64166 3.08954 3.12579 0.081078 0 
66.1002 22.5881 1.08609 3.08993 3.07381 0 0 
44.5594 1.42445 2.5577 3.07906 3.06328 0 0 
42.3439 16.1499 2.91301 3.07738 3.09182 0 0 
49.4922 14.8891 0.396041 3.12291 3.07528 0.49423 0 
55.2668 10.1841 1.24349 3.10462 3.07574 0.378195 0 
48.7919 21.803 1.61934 3.12507 3.10162 0.289255 0 
54.8281 31.5908 1.19036 3.06718 3.10812 0.377836 0 
41.7853 0.467217 2.62941 3.01585 3.09504 0 0 
56.5176 14.4661 2.55488 3.02925 3.11035 0 0 
41.9554 13.999 1.20443 3.08715 3.08719 0 0 
42.0748 4.74917 2.51087 3.10553 3.23405 0 0 
53.3961 8.36759 2.20785 3.10395 3.04657 0 0 
41.8606 28.5846 2.24112 3.15191 3.10215 0 0 
41.98 9.93315 2.92827 3.12428 3.12049 0 0 
53.1517 13.1639 2.47198 3.0775 2.98906 0 0 
42.0498 3.38526 1.41742 3.08633 3.0762 0 0 
54.6848 7.25129 0.0129961 3.10777 3.07803 6.029e-09 0 
46.0527 7.73112 2.45328 3.17732 3.07031 0 0 
47.1825 7.26469 2.81238 3.09009 3.11099 0 0 
42.4572 9.63298 2.58637 3.10085 3.11424 0 0 
40.7092 4.72073 2.34421 3.08865 3.05329 0 0 
41.3261 13.9309 1.84882 3.08012 3.08531 0 0 
47.1312 4.34535 2.98111 3.0469 3.09171 0 0 
56.2678 14.2537 2.58034 3.09564 3.08044 0 0 
63.6428 13.7841 2.60341 3.12177 3.07603 0 0 
52.2575 9.30596 2.24122 3.09474 3.0971 0 0 
50.3164 0.588988 1.22222 3.10837 3.12504 0 0 
42.6976 2.02198 2.22302 3.12561 3.0805 0 0 
50.281 9.50768 2.00941 3.12863 3.04083 0 0 
47.9865 20.2919 1.85431 3.03688 3.08381 0 0 
63.3106 9.18058 2.27703 3.11259 3.18098 0 0 
50.4096 13.254 2.99695 3.12288 3.12046 0 0 
114.994 17.5712 1.01926 3.0754 3.11568 0.25904 0 
47.8423 8.78984 1.17715 3.10866 3.11401 -1e-08 0 
59.0256 19.8636 2.99895 3.10657 3.01002 0 0 
45.2594 3.20121 2.44008 3.05604 3.13087 0 0 
44.6751 14.4516 0.318918 3.07348 3.06584 0.119924 0 
48.4874 7.21075 2.41396 3.12061 3.10108 0 0 
62.0388 18.6921 1.56766 3.09474 3.05933 1.649e-08 0 
71.4171 25.7436 0.413428 3.09982 2.97436 0.231607 0 
43.3608 9.74211 2.86468 3.10586 3.08817 0 0 
42.7363 21.1695 1.85271 3.09601 3.08278 1.665e-09 0 
40.4325 17.3203 0.0241303 3.08543 3.10149 0.0129506 0 
63.0594 31.547 2.66098 3.04994 3.05259 0.44961 0 
48.3225 14.6547 0.435974 3.04321 3.09164 0.0269005 0 
43.3302 47.0961 1.30254 3.13941 3.07705 0.0898061 0 
43.4079 25.1966 2.1932 3.08047 3.12818 0 0 
45.251 4.4491 2.41942 3.15073 3.10129 0 0 
44.3003 12.8682 1.87908 3.09608 3.07954 0.163491 0 
43.4947 15.1103 1.52079 3.10082 3.02745 2.771e-08 0 
40.5729 19.995 2.83666 3.11222 3.07824 0 0 
49.1322 31.3163 1.94386 3.12715 3.04844 0.111236 0 
40.2922 8.79859 2.06926 3.10701 3.10343 0 0 
44.2033 4.80453 2.74263 3.10872 3.10986 0 0 
42.3636 19.2468 2.53054 3.10437 3.16079 0 0 
110.769 28.5393 2.66078 3.14002 3.05161 2.599e-08 0 
43.6208 13.5113 0.602163 3.12713 3.12759 -6.63e-08 0 
40.717 17.2946 1.98175 3.07289 3.08062 0 0 
43.6861 27.2198 2.46878 3.11654 3.20236 0 0 
42.9441 20.3632 2.55703 3.09429 3.07238 0 0 
45.3252 15.4008 1.46914 3.07308 3.0641 0.174493 0 
72.4395 14.0135 2.90749 3.12022 3.04094 0 0 
65.5733 10.4644 0.850385 3.0919 3.11885 0.0962398 0 
40.3886 12.5294 0.20391 3.07824 3.08661 0.431298 0 
41.6755 22.1196 2.68321 3.11189 2.96617 0 0 
69.3584 26.4261 1.99918 3.08606 3.22345 0.375425 0 
69.9688 10.493 0.306205 3.05686 3.17781 0.246846 0 
57.0659 21.4928 2.5169 3.11847 3.15782 0 0 
67.3947 10.064 1.27962 3.06307 3.02035 0 0 
41.0484 12.3854 1.72462 3.0894 3.14529 0 0 
52.7019 24.3094 2.96162 3.19261 3.00613 0 0 
40.5695 13.2029 2.11625 3.08339 3.11196 0 0 
54.7471 9.49581 1.962 3.08119 3.17058 0 0 
48.6318 7.1842 2.75352 3.16458 3.05196 0 0 
54.6083 16.4917 1.20977 3.07458 3.08429 0.170818 0 
62.5964 4.0368 2.32431 3.08704 3.0972 0 0 
64.6109 6.20431 2.81624 3.0996 3.12186 0 0 
63.3115 21.4901 1.88983 3.11034 3.10114 0 0 
72.5808 7.04284 2.51565 3.13044 3.09293 0.412341 0 
45.3292 4.25385 2.82147 3.15893 3.07816 0 0 
41.7591 24.9941 2.52935 3.12235 3.00686 0 0 
47.5408 12.0835 1.81661 3.07804 3.10744 0 0 
50.6218 14.9341 0.0967202 3.11834 3.09696 0.0255846 0 
55.285 9.90453 2.94552 3.1172 3.08149 0 0 
69.472 12.1759 2.15855 3.07711 3.1191 3.793e-08 0 
52.3853 9.89702 2.89108 3.05104 3.10503 0 0 
56.6885 10.4491 2.96657 3.10483 3.05608 0 0 
40.3075 19.9188 2.66218 3.07067 3.1519 0 0 
42.1782 6.72585 2.45476 3.10972 3.09923 0 0 
